,id,pre_code
222,926501437,14
223,943379155,14
224,978985194,13
225,980051544,14
226,999707396,14
227,1000833103,14
228,1000849147,14
229,1002306998,14
230,1021828847,11
231,1030731701,13
232,1036800493,12
233,1051806876,13
234,1051806896,13
235,1051806917,13
236,1060655110,13
237,1072745411,13
238,1072745456,13
239,1081989756,13
240,1091293785,13
241,1091704515,13
242,1104523164,8
243,1104740095,8
244,1116474108,11
245,1116959857,14
246,1119971894,11
247,1119971907,11
248,1145456831,13
249,1156436833,13
250,1172465289,13
251,1213084265,9
252,1215343192,8
253,1219056754,14
254,1231657117,13
255,1236852263,7
256,1270306512,13
257,1273121393,13
258,1278989265,14
259,1292282187,14
260,1293009889,13
261,1304248527,13
262,1304352604,13
263,1312648522,13
264,1314263052,14
265,1314291433,14
266,1314791201,9
267,1314792221,9
268,1316150201,14
269,1319736832,9
270,1321900801,14
271,1340406714,12
272,1348943643,11
273,1348967059,11
274,1352659489,14
275,1354102628,13
276,1364687244,14
277,1366840509,11
278,1384346742,15
279,1385018915,15
280,1389192930,14
281,1389192936,14
282,1399951332,13
283,1402218613,11
284,1412683882,12
285,1412685193,12
286,1416230236,11
287,1429715964,19
288,1436626065,14
289,1441130094,13
290,1444339096,14
291,1446668750,11
292,1452178030,13
293,1453378423,9
294,1453378424,9
295,1477423343,13
296,1481419475,13
297,1483050220,11
298,1483050238,11
299,1484551106,13
300,1484551149,13
301,1484551322,13
302,1484551326,13
303,1487352235,13
304,1489271986,9
305,1489272005,9
306,1489291664,9
307,1489291752,9
308,1489560835,14
309,1490059715,13
310,1490059762,13
311,1491010405,9
312,1492033575,9
313,1493880630,10
314,1493880638,10
315,1500926194,11
316,1500926232,11
317,1503600303,11
318,1503600310,11
319,1517858200,13
320,1525456609,8
321,1525456620,8
322,1525456623,8
323,1525456635,8
324,1525456795,8
325,1531335862,13
326,1555530184,14
327,1569749506,13
328,1569750409,13
329,1569750596,13
330,1578848945,13
331,1581764640,13
332,1583780001,13
333,1583780118,13
334,1583780165,13
335,1596377919,9
336,1612649006,9
337,1620541011,14
338,1625336623,14
339,1641216438,12
340,1641216653,12
341,1641216990,12
342,1641217143,12
343,1641217186,12
344,1641243808,12
345,1642012191,12
346,1642012372,12
347,1642012378,12
348,1646028739,12
349,1646028753,12
350,1646028765,12
351,1646028782,12
352,1646028793,12
353,1646028798,12
354,1647001505,12
355,1647002185,12
356,1651470041,13
357,1654397171,11
358,1654397648,11
359,1656585875,11
360,1674592883,14
361,1675820252,14
362,1675820342,14
363,1676749742,13
364,1679191678,14
365,1691972447,14
366,1714616791,13
367,1719469183,10
368,1722409855,12
369,1726122277,12
370,1748265191,11
371,1759563326,9
372,1767515358,13
373,1771554677,14
374,1771554702,14
375,1772054949,14
376,1772054955,14
377,1772833482,14
378,1784735108,14
379,1798899754,13
380,1803240578,13
381,1815793501,10
382,1816299157,10
383,1816392895,10
384,1817870900,10
385,1825247458,12
386,1826041306,13
387,1865485959,13
388,1871844389,10
389,1920553106,13
390,1927560456,13
391,1928228602,13
392,1935303121,10
393,1935303123,10
394,1936842965,13
395,1985189867,10
396,2007785976,10
397,2019351389,12
398,2029198330,10
399,2033075213,10
400,2049266244,10
401,2050604942,10
402,2066744028,9
403,2066744042,9
404,2067778332,12
405,2074852797,9
406,2074852800,9
407,2074852803,9
408,2074852804,9
409,2077649206,10
410,2078670722,13
411,2078847329,13
412,2078847445,13
413,2088486583,8
414,2089958786,8
415,2090178236,14
416,2090178237,14
417,2090889350,8
418,2090907430,8
419,2110017122,13
420,2112173019,13
421,2112174939,13
422,2112176378,13
423,2120114709,11
424,2121015424,9
425,2121015431,9
426,2145027904,13
427,2145027915,13
428,2145027916,13
429,2145027936,13
430,2145027955,13
431,2145028033,13
432,2145028035,13
433,2145028039,13
434,2145028041,13
435,2145028043,13
436,2145028045,13
437,2145028052,13
438,2145028081,13
439,2145130287,13
440,2145130304,13
441,2145130472,13
442,2145130476,13
443,2145130481,13
444,2145130702,13
445,2145130710,13
446,2145130713,13
447,2145130758,13
448,2145130786,13
449,2145130788,13
450,2145130791,13
451,2145295058,13
452,2145295228,13
453,2145295298,13
454,2146060814,9
455,2146061152,9
456,2147126471,9
457,2148890846,11
458,2164598393,9
459,2164598589,9
460,2164598950,9
461,2191634643,9
462,2191634663,9
463,2191634681,9
464,2193347353,9
465,2193347536,9
466,2193347665,9
467,2193347721,9
468,2194382364,8
469,2201804951,9
470,2202950687,13
471,2208187919,12
472,2212009214,9
473,2215236915,9
474,2240083011,9
475,2240083147,9
476,2246132730,13
477,2251320056,9
478,2256023182,11
479,2256023193,11
480,2259032254,9
481,2275475874,13
482,2293850452,13
483,2317862114,13
484,2318926727,14
485,2395193930,12
486,2398353565,8
487,2455525471,9
488,2460075767,9
489,2466136267,13
490,2519223665,11
491,2532230191,15
492,3114650321,15
493,3114678299,15
494,3114678572,15
495,3115562304,15
496,3115562766,15
497,3116483019,15
498,3116497311,15
499,3116570882,15
500,3118372469,15
501,3118372526,15
502,3119364374,15
503,3119392234,15
504,3119559693,15
505,3120386698,15
506,3122133012,15
507,3122141543,15
508,3123621339,7
509,3125215197,7
510,3125215498,7
511,3125310139,7
512,3125390765,7
513,3125390778,7
514,3125390797,7
515,3128462873,7
516,3129179187,7
517,3130646356,8
518,3284193094,9
519,3305280901,13
520,3305325680,13
521,3372665145,14
522,3377708109,12
523,3380553849,14
524,3591815693,12
525,3594018593,12
526,3615332896,13
527,3615332900,13
528,3624647495,13
529,3723409561,11
530,3730369303,12
531,3765240134,11
532,3775311883,9
533,3905103278,14
534,4000243960,12
535,4008775089,12
536,4008775092,12
537,4008775093,12
538,4055843813,9
539,4057752286,9
540,4098108876,9
541,4278122664,8
542,4339788370,8
543,4369070390,9
544,4394296932,10
545,4394297086,10
546,4394313241,9
547,4423371342,13
548,4428576614,14
549,4432368479,14
550,4523458021,11
551,4578727546,9
552,4580603472,9
553,4582265487,9
554,4582265714,9
555,4587068231,11
556,4593766473,9
557,4593766807,9
558,4593766893,9
559,4770865355,9
560,4911700458,11
561,4986244885,9
562,5061893485,8
563,5078550502,13
564,5222576626,8
565,5355046585,12
566,5361259516,12
567,5500234376,14
568,5682822443,11
569,5836354288,11
570,5975458779,14
571,7096064203,14
572,8442165639,13
573,8512790610,13
574,8512790611,13
575,8517852279,13
576,9387248941,12
577,9396063704,12
578,9406301208,12
579,9406338857,12
580,9406338863,12
581,10072763814,7
582,10951188920,7
583,11427902245,8
584,11434987678,8
585,11481540948,8
586,11697768730,11
587,12247722182,15
588,172702864,12
589,190161679,13
590,190161742,13
591,240510166,8
592,240510375,8
593,241865525,12
594,241866092,12
595,241867099,12
596,241867365,13
597,243819423,19
598,243819524,19
599,243887299,13
600,243887558,13
601,243887570,13
602,244091830,13
603,244091844,13
604,244091847,13
605,244091875,13
606,244091895,13
607,244092014,13
608,244092026,13
609,244092078,13
610,244096947,12
611,244096983,12
612,245519338,12
613,245519438,12
614,246768477,11
615,246768666,11
616,248251246,12
617,248512884,12
618,248748444,12
619,251510592,11
620,257362960,11
621,258965954,12
622,260428217,11
623,263066743,7
624,263067037,7
625,263067224,7
626,263067258,7
627,263067558,7
628,263067677,7
629,263067678,7
630,263067680,7
631,263067818,7
632,263067847,7
633,263067934,7
634,263068008,7
635,263068115,7
636,263068292,7
637,263068501,7
638,263070328,7
639,263070463,7
640,263070467,7
641,263165152,7
642,263165360,7
643,263165377,7
644,263165415,7
645,263165480,7
646,263166259,7
647,263166384,7
648,263166438,7
649,263166681,7
650,263166687,7
651,263166711,7
652,263166984,7
653,263167056,7
654,263167108,7
655,263167221,7
656,263167522,7
657,263167550,7
658,263167586,7
659,263167946,7
660,263167995,7
661,263168024,7
662,263168157,7
663,263168214,7
664,263168366,7
665,263168506,7
666,263168705,8
667,263168724,8
668,263168733,8
669,263168888,7
670,263168904,7
671,263168984,8
672,263169006,8
673,263169030,8
674,263169077,8
675,263169081,8
676,263169100,8
677,263169393,8
678,263169642,8
679,263170294,8
680,263170597,8
681,263170922,8
682,263170929,8
683,263171055,8
684,263171099,8
685,263171103,8
686,263171202,8
687,263171311,8
688,263171380,8
689,263171403,8
690,263171412,8
691,263171416,8
692,263171985,7
693,263172015,8
694,263172061,8
695,263172092,8
696,263172147,8
697,263172415,8
698,263172436,8
699,263172439,8
700,263172472,8
701,263172843,8
702,263173027,8
703,263173156,8
704,263173549,8
705,263174161,8
706,263174266,8
707,263174276,8
708,263174436,8
709,263174458,8
710,263174659,8
711,263174669,8
712,263174689,8
713,263174695,8
714,263174704,8
715,263174720,8
716,263252073,7
717,263252273,7
718,263253032,7
719,264177268,7
720,264177723,7
721,264177738,7
722,264177943,7
723,264178102,7
724,264178127,7
725,264178133,7
726,264180012,7
727,264180410,9
728,264180418,9
729,264180543,7
730,264180564,7
731,264180566,7
732,264180963,9
733,264181131,9
734,264181161,9
735,264181563,9
736,264181668,9
737,264183314,9
738,264183378,11
739,264183630,9
740,264183662,9
741,264184195,9
742,264184254,11
743,264184662,9
744,264403894,7
745,264404661,7
746,264404871,7
747,264405565,8
748,264405942,8
749,264405972,8
750,264406069,8
751,264406088,8
752,264406718,8
753,264407181,8
754,264407218,8
755,264407229,8
756,264407323,8
757,264407554,8
758,264407576,8
759,264407584,8
760,264407586,8
761,264407588,8
762,264407609,8
763,264407629,8
764,264411178,9
765,264411253,9
766,264411274,9
767,264411709,9
768,264412361,9
769,264412464,9
770,264413164,8
771,264413184,8
772,264413210,8
773,264413293,8
774,264413322,8
775,264413371,8
776,264413378,8
777,264413383,8
778,264413398,8
779,264413408,8
780,264413441,8
781,264413446,8
782,264413465,8
783,264413473,8
784,264413481,8
785,264413483,8
786,264413498,8
787,264413513,9
788,264413525,9
789,264413546,8
790,264414483,9
791,264414506,9
792,264414555,9
793,264414859,9
794,264414882,9
795,264414884,9
796,264414919,9
797,264414967,9
798,264415089,9
799,264415091,9
800,264415198,9
801,264415220,9
802,264415234,9
803,264415544,10
804,264415551,10
805,264415641,10
806,264415662,10
807,264416252,10
808,264416843,10
809,264416926,10
810,264461371,10
811,264461412,10
812,264461612,10
813,264461676,10
814,264461911,10
815,264462284,10
816,264462294,10
817,264462348,10
818,264802113,15
819,264807338,20
820,264812421,15
821,264812752,15
822,264812973,15
823,264812988,15
824,264812989,15
825,264813017,15
826,264813040,15
827,264813161,15
828,264813186,15
829,264813259,15
830,264813416,15
831,264813526,15
832,264813760,15
833,264813807,15
834,264813809,15
835,264813817,15
836,264813855,15
837,264813863,13
838,264813864,15
839,264813920,15
840,264814428,10
841,264815152,10
842,264816022,10
843,264816058,10
844,264816148,10
845,264816152,10
846,264816518,19
847,264817373,19
848,264817452,19
849,264817467,19
850,264817520,19
851,264817860,19
852,264817863,19
853,264817907,19
854,264818591,19
855,264818595,19
856,264818598,19
857,264818678,19
858,264818772,10
859,264838680,7
860,264879877,9
861,264879938,9
862,264879944,9
863,264879952,9
864,264879954,9
865,264879965,9
866,264880060,9
867,264880078,9
868,264880226,9
869,264880366,9
870,264880379,9
871,264880400,9
872,264880427,9
873,264880561,9
874,264880574,9
875,264880683,9
876,264885561,9
877,264885780,9
878,264885822,9
879,264885835,9
880,264886427,9
881,264886485,9
882,264886500,9
883,264886535,9
884,264886543,9
885,264886631,9
886,264886667,9
887,264886676,9
888,264886696,9
889,264886721,9
890,264886737,9
891,264886791,9
892,264886797,9
893,264886811,9
894,264887093,9
895,264887271,9
896,264887279,9
897,264887281,9
898,264887284,9
899,264887298,9
900,264887339,9
901,264888368,9
902,264888388,11
903,264888398,11
904,264888483,9
905,264889542,11
906,264889918,9
907,264889975,9
908,264890010,9
909,264890345,10
910,264890358,10
911,264890455,10
912,264890477,9
913,264890495,9
914,264890598,10
915,265830314,19
916,265833519,19
917,266085617,13
918,266085618,13
919,266085639,13
920,266538592,11
921,266538642,11
922,267599168,13
923,267599189,13
924,267599191,13
925,268446049,11
926,268580041,11
927,268959798,15
928,270010197,8
929,274931711,11
930,276648132,11
931,278281106,13
932,278466402,11
933,278466413,11
934,278466443,11
935,278466844,11
936,278466847,11
937,278466894,11
938,278466957,11
939,278467023,11
940,278928368,13
941,280218716,11
942,280497350,14
943,280961136,11
944,280961733,11
945,281417188,13
946,281473025,14
947,281479322,11
948,281917654,11
949,282218517,11
950,282218581,11
951,282863889,11
952,283343309,13
953,283343350,11
954,285351505,13
955,285352280,13
956,286271303,7
957,286295959,11
958,286696175,12
959,286840504,13
960,286840647,13
961,286932520,13
962,287657240,13
963,287843347,12
964,288665701,11
965,291936543,11
966,291936760,11
967,293957605,13
968,294703989,11
969,295556040,13
970,295721395,13
971,296798840,12
972,297147471,11
973,297491229,12
974,298189752,13
975,298193605,13
976,298328639,11
977,298328737,11
978,298329509,13
979,298329538,11
980,298329539,11
981,298329758,11
982,298329891,10
983,298330004,11
984,298330024,11
985,298330069,11
986,298330471,10
987,298330620,11
988,298330661,11
989,298330667,11
990,298330693,11
991,298330710,11
992,298330716,11
993,298330724,11
994,298330828,11
995,298330901,13
996,298330919,11
997,298330928,11
998,298331292,11
999,298331344,11
1000,298331400,11
1001,298331447,13
1002,298331549,11
1003,298331569,11
1004,298331570,11
1005,298331762,11
1006,298331802,11
1007,298331833,11
1008,298331835,11
1009,298331842,11
1010,298331890,11
1011,298331936,11
1012,298331979,11
1013,298332035,11
1014,298332061,11
1015,298332141,11
1016,298332236,11
1017,298332257,11
1018,298332439,11
1019,298332465,11
1020,298332516,11
1021,298332569,11
1022,298332586,11
1023,298332599,11
1024,298332602,11
1025,298332610,11
1026,298332667,13
1027,300751615,13
1028,301158832,7
1029,301159348,7
1030,301159552,7
1031,301547418,12
1032,301547419,12
1033,304423057,13
1034,305545011,13
1035,305545482,13
1036,305545823,13
1037,305545862,13
1038,305546240,13
1039,305546413,13
1040,305546604,13
1041,305546692,13
1042,305546759,13
1043,305546836,13
1044,305546866,13
1045,307439299,14
1046,307662130,13
1047,307662139,13
1048,307669036,13
1049,307669114,13
1050,307944622,11
1051,308840071,10
1052,308840074,10
1053,308841047,9
1054,308841343,10
1055,308841470,9
1056,308841479,9
1057,308841845,10
1058,308841910,10
1059,308842009,13
1060,308842387,10
1061,308842512,11
1062,308842604,11
1063,308842643,10
1064,308842729,9
1065,309405170,11
1066,309580414,11
1067,309581454,11
1068,309871998,13
1069,310387534,13
1070,311953304,14
1071,312096661,15
1072,312169935,13
1073,313858678,13
1074,313858919,13
1075,315028451,13
1076,315327902,19
1077,317539482,11
1078,318274452,13
1079,318662651,13
1080,324299498,14
1081,325472365,7
1082,325613146,8
1083,325624418,8
1084,332227890,11
1085,332228336,11
1086,335658188,10
1087,335658237,10
1088,335658564,10
1089,335658782,10
1090,335658934,10
1091,335659074,10
1092,335659124,10
1093,335659240,10
1094,335659254,10
1095,335659333,10
1096,335659356,10
1097,335660602,10
1098,335660648,10
1099,335660742,10
1100,335660794,10
1101,335660809,10
1102,335660828,10
1103,335660835,10
1104,335660996,10
1105,335661028,10
1106,335661281,10
1107,335661313,10
1108,335661471,10
1109,335661482,10
1110,335661493,10
1111,335661618,10
1112,335661949,10
1113,335661983,10
1114,335667231,11
1115,335899586,8
1116,339081994,13
1117,344907552,11
1118,345157625,12
1119,345568757,12
1120,346265097,13
1121,346863771,13
1122,346864660,13
1123,348209305,13
1124,349070002,13
1125,352753844,13
1126,353182715,11
1127,353182725,11
1128,353240254,13
1129,355841366,10
1130,355841376,10
1131,356310100,13
1132,356614996,12
1133,356663682,13
1134,356664257,13
1135,356669939,7
1136,357950301,13
1137,358452966,14
1138,358521689,14
1139,359938297,11
1140,359938406,11
1141,360207697,13
1142,360605135,12
1143,360621770,13
1144,360670037,14
1145,360670133,14
1146,360670152,14
1147,361105323,13
1148,365272530,11
1149,366497480,12
1150,366817219,13
1151,367906155,14
1152,368242960,11
1153,369943615,14
1154,370040068,11
1155,373099940,14
1156,381091887,13
1157,382034761,12
1158,384359086,13
1159,387200864,12
1160,389516332,14
1161,390307342,13
1162,391172415,11
1163,402333396,11
1164,404093137,11
1165,405279339,11
1166,406060925,11
1167,406061004,11
1168,410589531,13
1169,410589545,13
1170,410589548,13
1171,410589635,11
1172,410589938,13
1173,410590013,13
1174,410590050,13
1175,410590128,13
1176,410590167,11
1177,410590173,11
1178,410590335,13
1179,410590341,13
1180,410747494,11
1181,410747495,11
1182,410751292,11
1183,411731211,13
1184,411731314,13
1185,411731958,13
1186,412183047,13
1187,412812412,11
1188,415693018,15
1189,416338911,13
1190,420076703,11
1191,426784354,11
1192,426836260,12
1193,426877939,11
1194,426888793,11
1195,427505471,13
1196,429002560,11
1197,429718880,13
1198,429722729,13
1199,429724225,13
1200,429767300,13
1201,429841980,12
1202,430023982,11
1203,430030422,11
1204,430049419,11
1205,430170063,11
1206,434197990,11
1207,440514947,12
1208,440515734,12
1209,440588308,11
1210,440629864,11
1211,440630603,11
1212,440630605,11
1213,440648061,12
1214,440658273,12
1215,440763233,11
1216,440763239,11
1217,440763249,11
1218,441938882,12
1219,442128667,13
1220,442128691,13
1221,442128712,13
1222,442136430,13
1223,442150062,13
1224,442621006,13
1225,443200659,12
1226,443510292,12
1227,443623264,12
1228,444326621,13
1229,444326649,13
1230,444770052,10
1231,445440945,11
1232,447642073,11
1233,447814675,12
1234,447869453,12
1235,448113922,10
1236,448724862,11
1237,448725547,11
1238,452827578,8
1239,452827598,8
1240,452827669,8
1241,452827751,8
1242,452828006,8
1243,452828183,8
1244,452828318,8
1245,452828370,8
1246,452828391,8
1247,452828437,8
1248,452828448,8
1249,452839232,8
1250,452839261,8
1251,452840027,8
1252,452840345,8
1253,452840949,8
1254,452841456,8
1255,452841588,8
1256,452841626,8
1257,452841642,8
1258,452843583,8
1259,452844986,8
1260,452845975,8
1261,452846049,8
1262,452847155,8
1263,452848285,8
1264,452851760,8
1265,452851830,8
1266,452851859,8
1267,453726055,11
1268,453742804,11
1269,453742847,11
1270,457282148,11
1271,458871763,11
1272,458871847,11
1273,461069695,11
1274,462033407,11
1275,463191411,11
1276,464854007,11
1277,465292346,11
1278,473209849,13
1279,474844563,11
1280,474844703,11
1281,475856471,13
1282,475856472,13
1283,476405030,11
1284,476500350,10
1285,476500416,11
1286,476502177,11
1287,476505307,11
1288,476505337,11
1289,476505363,11
1290,476505369,11
1291,479712783,11
1292,480879840,11
1293,495989677,19
1294,503880022,11
1295,503880407,11
1296,503881782,11
1297,503882934,11
1298,503883160,11
1299,503883176,11
1300,503883181,11
1301,503883186,11
1302,503883258,11
1303,503883320,11
1304,503883473,11
1305,503883530,11
1306,503883540,11
1307,503883546,11
1308,503883547,11
1309,503883651,11
1310,503883874,11
1311,503883897,11
1312,503883948,11
1313,503884254,11
1314,503884264,11
1315,503884283,11
1316,503884382,11
1317,503884591,11
1318,503885120,11
1319,503885132,11
1320,503885136,11
1321,503885137,11
1322,503885155,11
1323,503885313,11
1324,503885391,11
1325,503885557,11
1326,503885701,11
1327,503885703,11
1328,503885907,11
1329,503886058,11
1330,503886059,11
1331,503886111,11
1332,503886132,11
1333,503886157,11
1334,503886173,11
1335,503886211,11
1336,503886447,11
1337,503886458,11
1338,503886467,11
1339,503886468,11
1340,503886539,11
1341,503886553,11
1342,503886643,11
1343,503886664,11
1344,503889221,11
1345,503889293,11
1346,503889663,11
1347,503889929,11
1348,503890008,11
1349,503890521,11
1350,503890545,11
1351,519199224,11
1352,519199272,11
1353,519199299,11
1354,519199332,11
1355,522943302,11
1356,527903767,13
1357,528567670,12
1358,533743966,11
1359,537087064,11
1360,537087104,11
1361,539412753,13
1362,539945720,11
1363,539946455,10
1364,550853496,15
1365,552892533,11
1366,552898570,11
1367,558341952,9
1368,558876176,8
1369,562618258,11
1370,562618272,11
1371,563783011,11
1372,563783146,11
1373,564663491,12
1374,567864994,13
1375,568947885,11
1376,569010233,11
1377,569011914,11
1378,569014787,11
1379,569024914,11
1380,569090368,12
1381,574311168,8
1382,574323689,8
1383,574350939,8
1384,576880501,7
1385,581887871,13
1386,582462476,11
1387,597135635,11
1388,597149365,11
1389,600668029,15
1390,600815580,11
1391,601396270,11
1392,601464089,11
1393,607438459,13
1394,616667542,13
1395,617040843,13
1396,617116344,13
1397,617116349,13
1398,617118333,13
1399,617643242,13
1400,619810364,13
1401,620534668,13
1402,622377001,13
1403,634182617,13
1404,634209469,13
1405,634245256,13
1406,637006227,13
1407,638337499,13
1408,646413576,10
1409,648752395,13
1410,648956168,14
1411,649251585,13
1412,656327081,13
1413,656327148,13
1414,656343220,13
1415,658903027,13
1416,662886664,13
1417,666922545,13
1418,670228317,13
1419,672723833,13
1420,674674585,13
1421,675648509,13
1422,676038255,19
1423,676131624,13
1424,676165943,13
1425,676165980,13
1426,676193731,13
1427,676808196,13
1428,677371789,13
1429,678271292,12
1430,678271358,12
1431,679185473,13
1432,679612286,12
1433,681625954,13
1434,683086747,13
1435,683199349,13
1436,683427897,13
1437,683435011,13
1438,683435064,13
1439,683958931,11
1440,684244905,13
1441,686001028,13
1442,688348157,13
1443,688348234,13
1444,691149197,13
1445,691347964,13
1446,692877215,13
1447,697315220,13
1448,698658413,13
1449,698658425,13
1450,698658426,13
1451,698658427,13
1452,698658428,13
1453,699533010,13
1454,699632576,12
1455,699737043,11
1456,699738467,10
1457,701651856,13
1458,701666137,13
1459,701666139,13
1460,701666140,13
1461,701666148,13
1462,701782028,9
1463,702300418,13
1464,702339687,9
1465,702603656,13
1466,704409258,11
1467,707121543,13
1468,707121710,13
1469,707164751,13
1470,708440397,13
1471,714770661,13
1472,715457666,13
1473,716636390,11
1474,716773575,13
1475,716773720,13
1476,717334200,12
1477,718239304,13
1478,718497430,11
1479,720458208,13
1480,720554580,13
1481,720554699,13
1482,721139456,13
1483,721621724,13
1484,721719101,13
1485,721719134,13
1486,721719138,13
1487,721881011,13
1488,723225674,13
1489,724252243,13
1490,724265219,13
1491,726948278,13
1492,727275943,13
1493,727319833,13
1494,727319938,13
1495,730218674,8
1496,734176264,13
1497,734176345,13
1498,734176365,13
1499,734880105,13
1500,734896473,13
1501,735120156,8
1502,736337006,13
1503,736392896,13
1504,736393087,13
1505,736393175,13
1506,736482342,8
1507,737217206,8
1508,738570355,8
1509,745526527,8
1510,746500961,13
1511,747774487,13
1512,752178787,13
1513,752180881,13
1514,752185632,13
1515,752185637,13
1516,752251119,13
1517,752305579,13
1518,752518119,8
1519,753350564,13
1520,753454476,11
1521,753740720,11
1522,754958790,13
1523,757452408,13
1524,757471673,13
1525,763095160,8
1526,765562770,13
1527,765562850,13
1528,766785750,10
1529,769036090,13
1530,769282511,8
1531,769293116,8
1532,774566317,13
1533,778083452,13
1534,786404107,11
1535,787003596,13
1536,798894765,13
1537,800034028,11
1538,814810440,11
1539,822944560,8
1540,822944604,8
1541,822944618,8
1542,822944754,8
1543,822944763,8
1544,822945076,8
1545,822945084,8
1546,822945309,8
1547,822945332,8
1548,822945421,8
1549,822945639,8
1550,822945731,8
1551,822945769,8
1552,822945802,8
1553,822945833,8
1554,822946102,8
1555,822946123,8
1556,822946202,8
1557,822946217,8
1558,822946265,8
1559,822946300,8
1560,822946304,8
1561,822946408,8
1562,822946478,8
1563,822946485,8
1564,822946550,8
1565,822946613,8
1566,822946635,8
1567,822946646,8
1568,822946732,8
1569,823225157,13
1570,823274704,9
1571,823274782,8
1572,823274868,9
1573,823275059,9
1574,823275407,9
1575,823275798,9
1576,823276035,9
1577,823276673,9
1578,823276787,9
1579,823277069,9
1580,823277192,9
1581,823277276,9
1582,823277277,9
1583,823277291,9
1584,823277303,9
1585,823277328,9
1586,823277328,9
1587,823277392,9
1588,823277669,9
1589,823277687,9
1590,823834893,11
1591,823835006,11
1592,823855665,11
1593,824005113,8
1594,840111422,12
1595,840111517,12
1596,840111579,12
1597,852144849,10
1598,857648406,12
1599,860789028,7
1600,860789042,7
1601,864725280,10
1602,868603463,11
1603,868604037,11
1604,871809928,13
1605,871810024,13
1606,872029070,13
1607,872728198,11
1608,873245450,11
1609,873615435,11
1610,873615515,11
1611,873868900,11
1612,873868955,11
1613,873869165,11
1614,874480342,11
1615,875865098,11
1616,875865125,11
1617,875865289,11
1618,875865376,11
1619,875871256,11
1620,875871265,11
1621,876475785,11
1622,876475918,11
1623,876475947,11
1624,876475989,11
1625,877111025,13
1626,877111054,13
1627,877239090,10
1628,877239503,10
1629,877822285,10
1630,877822422,10
1631,877822482,10
1632,877822602,10
1633,877822758,10
1634,878626962,10
1635,878627062,10
1636,878627133,10
1637,878697588,13
1638,878829141,13
1639,878851300,10
1640,878851559,10
1641,878851576,10
1642,896600427,13
1643,896601413,13
1644,897461251,13
1645,904620185,13
1646,906685899,13
1647,907499651,13
1648,911670774,8
1649,911670807,8
1650,912045569,13
1651,921406620,13
1652,922163435,10
1653,925017013,10
1654,925017455,10
1655,925017612,10
1656,925017912,10
1657,925017947,10
1658,925018151,10
1659,925018188,10
1660,925018413,10
1661,925018427,10
1662,925019753,10
1663,925019773,10
1664,925034241,9
1665,925034310,9
1666,925034378,9
1667,925034558,10
1668,925034657,9
1669,925034803,9
1670,925035100,9
1671,925035328,9
1672,925035360,9
1673,925035363,9
1674,925035412,9
1675,925036035,9
1676,925036325,9
1677,925040215,10
1678,925040348,10
1679,925041039,10
1680,925041193,10
1681,925041216,10
1682,925041229,10
1683,925041548,10
1684,925041923,10
1685,926445097,13
1686,926799425,13
1687,936410019,12
1688,936410023,12
1689,949700043,13
1690,951284450,8
1691,953346717,8
1692,953346874,8
1693,955789434,8
1694,955789869,8
1695,956051393,14
1696,957961731,11
1697,970569732,11
1698,971357190,11
1699,973788594,11
1700,976677106,13
1701,977303246,13
1702,981064697,8
1703,988565713,11
1704,988565811,11
1705,994753987,13
1706,1006288386,13
1707,1010541017,11
1708,1016016825,11
1709,1018487577,11
1710,1018487697,11
1711,1021773334,11
1712,1021773833,11
1713,1022767868,11
1714,1025073797,9
1715,1025687096,9
1716,1025816954,11
1717,1026629275,9
1718,1027620033,11
1719,1028003152,11
1720,1028049316,9
1721,1029640534,11
1722,1030633606,13
1723,1035313633,13
1724,1042101564,11
1725,1047200765,11
1726,1053711417,10
1727,1056686799,13
1728,1064234698,8
1729,1064341915,8
1730,1067052426,13
1731,1068058081,9
1732,1069807330,12
1733,1071260173,9
1734,1071358811,8
1735,1073105186,8
1736,1077780878,13
1737,1078757153,13
1738,1078757192,13
1739,1079689311,12
1740,1079696961,12
1741,1080483018,13
1742,1080754908,8
1743,1090941117,13
1744,1090941151,13
1745,1094541895,8
1746,1095708697,20
1747,1095708700,20
1748,1102902033,8
1749,1102917678,8
1750,1102928684,8
1751,1102962151,8
1752,1103016300,8
1753,1103016336,8
1754,1103016358,8
1755,1104497395,11
1756,1104743126,8
1757,1106031170,11
1758,1108861881,13
1759,1111268148,15
1760,1111611605,14
1761,1116474196,11
1762,1116660781,14
1763,1116959820,14
1764,1118842046,11
1765,1125946100,11
